"ids","clsids","schids","ctyids","student_cognition","trad_chn","trad_mat","trad_eng","women","age_yrs","han_nation","migration","mother_gov","mother_middle_senior","mother_academia","mother_tech_ordinary","mother_self","mother_peasant","mother_unemployed","mother_other","father_gov","father_middle_senior","father_academia","father_tech_ordinary","father_self","father_peasant","father_unemployed","father_other","sVery.few","sNot.many","sSome","sQuite.a.few","sA.great.number","sNo..we.don.t","sWe.have.a.computer.but.no.access.to.the.Internet","sYes..we.have.both","only_child","height","homework_commitment","living_with_father","living_with_nonrelative","sNo..we.don.t.1","sWe.have.a.computer.but.no.access.to.the.Internet.1","sYes..we.have.both.1","sGovernment.official..staff.of.public.institutions..civil.servant","sManager.or.administrator.of.enterprises.corporations","sScientist.engineer","sTeacher.doctor.lawyer","sDesigner","sArtistic.performer.actor.host","sProfessional.athlete","sTechnical.worker..including.driver.","sOther","sThey.don..t.care","sNot.clear","sNot.confident.at.all","sNot.so.confident","sSomewhat.confident","sVery.confident","ever_suspended_school","sNear.the.bottom","sBelow.the.average","sAbout.the.average","sAbove.the.average","sAround.the.top","go_school","motherlivehouse","hrs_hwrk","ever_repeated","academic_rank","sGovernment.official..staff.of.public.institutions..civil.servant.1","sManager.or.administrator.of.enterprises.corporations.1","sScientist.engineer.1","sTeacher.doctor.lawyer.1","sDesigner.1","sArtistic.performer.actor.host.1","sProfessional.athlete.1","sTechnical.worker..including.driver..1","sOther.1","sI.don..t.care","not_comm_if_time_consuming","grand_live_home","rich","poor","moderate","sIn.rural.area","sIn.small.or.medium.cities","sIn.big.cities..such.as.Beijing.Shanghai.Guangzhou","sAbroad","sThey.don..t.care.1","sNot.clear.1","school_transfer","treatment","hospitalized","Other_rel","desk","Not_conf","skip_grade","sGraduate.from.junior.high.school","sGo.to.technical.secondary.school.or.technical.school","sGo.to.vocational.high.school","sGo.to.senior.high.school","sGraduate.from.junior.college","sGet.a.bachelor.degree","sGet.a.Master.degree","sGet.a.Doctor.degree","sThey.don..t.care.2","not_good_health","good_health","moderate_health","sAgricultural.Hukou","sNon.agricultural.Hukou","sResidential.Hukou","w2clsids","w2chn","w2upchn","w2mat","w2upmat","w2eng","w2upeng","chn_pct","mat_pct","eng_pct","hukou","left","w","pscore"
17576,404,104,26,12,94,91,102,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,163,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,7,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,404,81,150,80,150,70,150,0.54,0.533333333333333,0.466666666666667,"Agricultural",1,1,0.896979947128273
17666,407,105,27,15,71,84,94,1,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,152,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,407,81,100,94,100,94,100,0.81,0.94,0.94,"Non-Agricultural",0,0.0921750494415185,0.0843958571372346
17667,407,105,27,10,59,68,83,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,165,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,407,64,100,64,100,63,100,0.64,0.64,0.63,"Non-Agricultural",0,0.282460452812421,0.220248860066592
17668,407,105,27,10,78,91,92,1,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,150,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,407,72,100,57,100,72,100,0.72,0.57,0.72,"Non-Agricultural",0,0.0853734069313101,0.0786580971913504
17669,407,105,27,4,44,19,43,0,13,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,161,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,34,100,27,100,42,100,0.34,0.27,0.42,"Agricultural",0,0.139085839562695,0.122103036252378
17670,407,105,27,12,74,79,78,1,12,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,143,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,407,68,100,56,100,57,100,0.68,0.56,0.57,"Agricultural",0,0.388058489154568,0.279569263245474
17671,407,105,27,12,70,90,93,1,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,155,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,407,68,100,69,100,83,100,0.68,0.69,0.83,"Non-Agricultural",0,0.0812422511775196,0.0751378806082016
17672,407,105,27,16,73,69,94,1,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,154,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,407,75,100,40,100,88,100,0.75,0.4,0.88,"Non-Agricultural",0,0.120059097361463,0.107189966711835
17674,407,105,27,12,62,68,68,0,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,161,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,407,68,100,54,100,52,100,0.68,0.54,0.52,"Non-Agricultural",0,0.121907367900791,0.10866081406426
17675,407,105,27,7,66,54,92,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,157,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,407,60,100,35,100,76,100,0.6,0.35,0.76,"Agricultural",0,0.715478211761422,0.417072164983537
17676,407,105,27,14,77,93,90,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,170,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,407,72,100,90,100,73,100,0.72,0.9,0.73,"Agricultural",0,0.38603239706322,0.278516142826936
17678,407,105,27,14,65,92,82,0,12,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,145,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,407,76,100,90,100,62,100,0.76,0.9,0.62,"Residential",0,0.120395813151848,0.107458285490335
17679,407,105,27,18,78,88,92,0,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,143,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,407,65,100,85,100,66,100,0.65,0.85,0.66,"Non-Agricultural",0,0.24517908618495,0.19690266958799
17680,407,105,27,12,74,76,83,0,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,172,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,407,71,100,92,100,71,100,0.71,0.92,0.71,"Non-Agricultural",0,0.0340622471421659,0.032940228923649
17681,407,105,27,7,62,71,89,0,13,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,150,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,407,66,100,85,100,90,100,0.66,0.85,0.9,"Non-Agricultural",0,0.112021970966329,0.100737192151864
17682,407,105,27,12,79,87,93,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,151,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,407,74,100,95,100,75,100,0.74,0.95,0.75,"Non-Agricultural",0,0.150624206300587,0.130906516198598
17683,407,105,27,14,82,90,97,1,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,158,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,407,77,100,94,100,95,100,0.77,0.94,0.95,"Residential",0,0.520994369097218,0.342535370072706
17684,407,105,27,8,64,87,69,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,160,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,407,70,100,83,100,64,100,0.7,0.83,0.64,"Agricultural",1,1.84607895480045,0.648639403234647
17685,407,105,27,7,59,77,87,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,407,65,100,64,100,80,100,0.65,0.64,0.8,"Non-Agricultural",0,0.123825604038046,0.110182223641396
17686,407,105,27,15,89,86,96,1,13,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,161,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,3,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,407,80,100,100,100,85,100,0.8,1,0.85,"Non-Agricultural",0,0.0598345369495708,0.0564564890683666
17687,407,105,27,15,74,93,95,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,157,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,407,68,100,88,100,87,100,0.68,0.88,0.87,"Non-Agricultural",0,0.161376029693939,0.13895243708144
17688,407,105,27,14,65,66,78,1,13,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,157,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,407,66,100,47,100,71,100,0.66,0.47,0.71,"Non-Agricultural",0,0.101279800267918,0.0919655479409306
17689,407,105,27,11,62,66,70,1,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,161,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,407,66,100,77,100,42,100,0.66,0.77,0.42,"Non-Agricultural",0,0.0593097043904482,0.0559890126038036
17690,407,105,27,12,58,67,51,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,165,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,407,54,100,44,100,27,100,0.54,0.44,0.27,"Agricultural",0,0.27770466867169,0.217346524185745
17691,407,105,27,14,80,97,93,1,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,139,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,407,80,100,97,100,91,100,0.8,0.97,0.91,"Non-Agricultural",0,0.239604587405949,0.193291142869482
17692,407,105,27,14,69,91,86,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,152,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,407,70,100,95,100,76,100,0.7,0.95,0.76,"Non-Agricultural",0,0.171116075183251,0.146113676354818
17696,407,105,27,11,76,74,92,1,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,160,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,407,76,100,97,100,90,100,0.76,0.97,0.9,"Non-Agricultural",0,0.079200707973953,0.0733883024619592
17697,407,105,27,11,69,67,84,1,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,163,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,407,68,100,44,100,75,100,0.68,0.44,0.75,"Non-Agricultural",0,0.0566531924676662,0.0536156923307642
17698,407,105,27,11,80,86,89,1,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,161,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,407,75,100,74,100,86,100,0.75,0.74,0.86,"Non-Agricultural",0,0.0882721314622283,0.0811121859232247
17699,407,105,27,13,72,87,72,1,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,160,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,407,64,100,40,100,56,100,0.64,0.4,0.56,"Agricultural",0,0.52468783048874,0.344128037226185
17700,407,105,27,12,61,65,83,0,13,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,168,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,407,59,100,84,100,70,100,0.59,0.84,0.7,"Non-Agricultural",0,0.0554398617650751,0.0525277315870558
17701,407,105,27,14,78,95,97,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,162,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,407,68,100,77,100,87,100,0.68,0.77,0.87,"Agricultural",1,0.460480770231443,0.315293963205329
17702,407,105,27,12,79,91,95,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,162,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,407,79,100,91,100,92,100,0.79,0.91,0.92,"Agricultural",0,1.26397114518094,0.558298257409956
17703,407,105,27,16,83,84,88,1,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,154,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,407,75,100,95,100,92,100,0.75,0.95,0.92,"Non-Agricultural",0,0.126273209191867,0.112115966322658
17704,407,105,27,10,73,72,93,1,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,160,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,407,73,100,44,100,90,100,0.73,0.44,0.9,"Non-Agricultural",0,0.138882124124992,0.121946004053489
17705,407,105,27,12,75,87,92,1,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,163,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,407,76,100,81,100,93,100,0.76,0.81,0.93,"Non-Agricultural",0,0.156400583827431,0.135247755850987
17706,407,105,27,10,75,81,92,1,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,152,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,407,70,100,61,100,86,100,0.7,0.61,0.86,"Non-Agricultural",0,0.234076057705594,0.18967717284848
17707,407,105,27,10,70,70,83,1,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,150,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,407,68,100,69,100,56,100,0.68,0.69,0.56,"Non-Agricultural",0,0.106660364283688,0.0963803961233639
17708,407,105,27,13,83,91,91,1,13,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,152,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,407,75,100,93,100,92,100,0.75,0.93,0.92,"Residential",0,0.125546980656556,0.111543083331201
17709,407,105,27,13,72,92,89,0,13,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,157,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,407,68,100,85,100,62,100,0.68,0.85,0.62,"Non-Agricultural",0,0.10082507903948,0.0915904633345147
17710,407,105,27,15,50,49,55,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,150,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,407,52,100,27,100,27,100,0.52,0.27,0.27,"Agricultural",0,0.643994289094551,0.391725380900951
17711,407,105,27,13,85,91,83,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,154,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,407,76,100,100,100,78,100,0.76,1,0.78,"Non-Agricultural",0,0.0713402640705268,0.0665897348051416
17712,407,105,27,12,81,93,99,1,12,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,150,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,407,80,100,94,100,90,100,0.8,0.94,0.9,"Non-Agricultural",0,0.120227959899309,0.107324548398271
17713,407,105,27,14,81,87,89,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,150,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,407,74,100,90,100,91,100,0.74,0.9,0.91,"Agricultural",1,1.11294999145351,0.526728032350594
17715,407,105,27,11,79,75,90,1,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,156,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,2,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,407,81,100,57,100,70,100,0.81,0.57,0.7,"Non-Agricultural",0,0.168227404017728,0.144002275104287
